TIMESTAMP,TIME,RAW,CURRENT
11:44:10 17/05/24,1715957050.8895793,0.0017,-0.20854319087747078
11:44:21 17/05/24,1715957061.9264562,0.0017,-0.20854319087747078
11:44:32 17/05/24,1715957072.963382,0.0017,-0.20854319087747078
11:44:43 17/05/24,1715957083.9997902,0.0018,-0.19845862301400938
11:44:55 17/05/24,1715957095.0364785,0.0017,-0.20854319087747078
11:45:06 17/05/24,1715957106.073093,0.0018,-0.19845862301400938
11:45:17 17/05/24,1715957117.7554836,0.0017,-0.20854319087747078
11:45:28 17/05/24,1715957128.7925055,0.0017,-0.20854319087747078
11:45:39 17/05/24,1715957139.8294837,0.0015,-0.22871229545034819
11:45:50 17/05/24,1715957150.8664412,0.0016,-0.21862774835625037
11:46:01 17/05/24,1715957161.903427,0.0016,-0.21862774835625037
11:46:12 17/05/24,1715957172.9403696,0.0016,-0.21862774835625037
11:46:23 17/05/24,1715957183.9777946,0.0018,-0.19845862301400938
11:46:35 17/05/24,1715957195.014745,0.0018,-0.19845862301400938
11:46:46 17/05/24,1715957206.0520875,0.0018,-0.19845862301400938
11:46:57 17/05/24,1715957217.0888772,0.002,-0.1782894561330412
11:47:08 17/05/24,1715957228.1257854,0.0018,-0.19845862301400938
11:47:19 17/05/24,1715957239.1625955,0.0018,-0.19845862301400938
11:47:30 17/05/24,1715957250.1993916,0.0019,-0.18837404476586622
11:47:41 17/05/24,1715957261.2365334,0.0018,-0.19845862301400938
11:47:53 17/05/24,1715957273.1849515,0.0016,-0.21862774835625037
11:48:04 17/05/24,1715957284.2218952,0.0017,-0.20854319087747078
11:48:15 17/05/24,1715957295.2586298,0.0017,-0.20854319087747078
11:48:26 17/05/24,1715957306.29538,0.002,-0.1782894561330412
11:48:37 17/05/24,1715957317.332128,0.0018,-0.19845862301400938
11:48:48 17/05/24,1715957328.3691862,0.0019,-0.18837404476586622
11:48:59 17/05/24,1715957339.405447,0.0018,-0.19845862301400938
11:49:10 17/05/24,1715957350.442881,0.0018,-0.19845862301400938
11:49:21 17/05/24,1715957361.479654,0.0018,-0.19845862301400938
11:49:32 17/05/24,1715957372.51649,0.0018,-0.19845862301400938
11:49:43 17/05/24,1715957383.754772,0.0018,-0.19845862301400938
11:49:54 17/05/24,1715957394.7915227,0.0017,-0.20854319087747078
11:50:05 17/05/24,1715957405.82842,0.0018,-0.19845862301400938
11:50:16 17/05/24,1715957416.865167,0.0017,-0.20854319087747078
11:50:27 17/05/24,1715957427.901991,0.0017,-0.20854319087747078
11:50:39 17/05/24,1715957439.564154,0.0018,-0.19845862301400938
11:50:50 17/05/24,1715957450.6011696,0.0017,-0.20854319087747078
11:51:01 17/05/24,1715957461.6380124,0.0017,-0.20854319087747078
11:51:12 17/05/24,1715957472.6749842,0.0017,-0.20854319087747078
11:51:23 17/05/24,1715957483.7118382,0.0016,-0.21862774835625037
11:51:34 17/05/24,1715957494.748635,0.0017,-0.20854319087747078
11:51:45 17/05/24,1715957505.7856658,0.0016,-0.21862774835625037
11:51:56 17/05/24,1715957516.8224168,0.002,-0.1782894561330412
11:52:07 17/05/24,1715957527.8591452,0.0018,-0.19845862301400938
11:52:18 17/05/24,1715957538.8959603,0.0016,-0.21862774835625037
11:52:29 17/05/24,1715957549.9327807,0.0015,-0.22871229545034819
11:52:41 17/05/24,1715957561.1698492,0.0022,-0.15812024771334585
11:52:52 17/05/24,1715957572.2064078,0.0017,-0.20854319087747078
11:53:03 17/05/24,1715957583.2431848,0.0021,-0.16820485711553446
11:53:14 17/05/24,1715957594.8698385,0.0018,-0.19845862301400938
11:53:25 17/05/24,1715957605.9058697,0.0017,-0.20854319087747078
11:53:36 17/05/24,1715957616.9430153,0.0018,-0.19845862301400938
11:53:47 17/05/24,1715957627.9798832,0.0017,-0.20854319087747078
11:53:59 17/05/24,1715957639.016765,0.0017,-0.20854319087747078
11:54:10 17/05/24,1715957650.0538187,0.002,-0.1782894561330412
11:54:21 17/05/24,1715957661.090953,0.0017,-0.20854319087747078
11:54:32 17/05/24,1715957672.1279228,0.0017,-0.20854319087747078
11:54:43 17/05/24,1715957683.1647828,0.0017,-0.20854319087747078
11:54:54 17/05/24,1715957694.201467,0.0017,-0.20854319087747078
11:55:05 17/05/24,1715957705.238231,0.0016,-0.21862774835625037
11:55:16 17/05/24,1715957716.2751267,0.0018,-0.19845862301400938
11:55:27 17/05/24,1715957727.3121502,0.0017,-0.20854319087747078
11:55:38 17/05/24,1715957738.3489702,0.0016,-0.21862774835625037
11:55:49 17/05/24,1715957749.385915,0.0016,-0.21862774835625037
11:56:01 17/05/24,1715957761.2122698,0.0019,-0.18837404476586622
11:56:12 17/05/24,1715957772.2490127,0.0016,-0.21862774835625037
11:56:23 17/05/24,1715957783.2858865,0.0019,-0.18837404476586622
11:56:34 17/05/24,1715957794.3228045,0.0017,-0.20854319087747078
11:56:45 17/05/24,1715957805.3596864,0.0014,-0.23879683215976422
11:56:56 17/05/24,1715957816.3966956,0.0019,-0.18837404476586622
11:57:07 17/05/24,1715957827.4340677,0.0017,-0.20854319087747078
11:57:18 17/05/24,1715957838.4711142,0.0017,-0.20854319087747078
11:57:29 17/05/24,1715957849.5080676,0.0021,-0.16820485711553446
11:57:40 17/05/24,1715957860.5449667,0.003,-0.0774429986472927
11:57:51 17/05/24,1715957871.5819006,0.0017,-0.20854319087747078
11:58:02 17/05/24,1715957882.6187334,0.0018,-0.19845862301400938
11:58:13 17/05/24,1715957893.6555254,0.0017,-0.20854319087747078
11:58:24 17/05/24,1715957904.692252,0.0018,-0.19845862301400938
11:58:36 17/05/24,1715957916.255849,0.0016,-0.21862774835625037
11:58:47 17/05/24,1715957927.2929525,0.0019,-0.18837404476586622
11:58:58 17/05/24,1715957938.3297803,0.0016,-0.21862774835625037
11:59:09 17/05/24,1715957949.3664408,0.0016,-0.21862774835625037
11:59:20 17/05/24,1715957960.4030485,0.0018,-0.19845862301400938
11:59:31 17/05/24,1715957971.4395065,0.0017,-0.20854319087747078
11:59:42 17/05/24,1715957982.4762816,0.0017,-0.20854319087747078
11:59:53 17/05/24,1715957993.5117106,0.0017,-0.20854319087747078
12:00:04 17/05/24,1715958004.548334,0.0017,-0.20854319087747078
12:00:15 17/05/24,1715958015.584816,0.0015,-0.22871229545034819
12:00:26 17/05/24,1715958026.6216636,0.0018,-0.19845862301400938
12:00:37 17/05/24,1715958037.6581624,0.0017,-0.20854319087747078
12:00:48 17/05/24,1715958048.6948793,0.0014,-0.23879683215976422
12:00:59 17/05/24,1715958059.7318592,0.0019,-0.18837404476586622
12:01:10 17/05/24,1715958070.768724,0.0018,-0.19845862301400938
12:01:22 17/05/24,1715958082.3820639,0.0016,-0.21862774835625037
12:01:33 17/05/24,1715958093.6198363,0.0019,-0.18837404476586622
12:01:44 17/05/24,1715958104.857713,0.0017,-0.20854319087747078
12:01:55 17/05/24,1715958115.894853,0.002,-0.1782894561330412
12:02:06 17/05/24,1715958126.9317615,0.0018,-0.19845862301400938
12:02:17 17/05/24,1715958137.9685502,0.0019,-0.18837404476586622
12:02:29 17/05/24,1715958149.0054011,0.0017,-0.20854319087747078
12:02:40 17/05/24,1715958160.042446,0.0017,-0.20854319087747078
12:02:51 17/05/24,1715958171.079432,0.0017,-0.20854319087747078
12:03:02 17/05/24,1715958182.1162257,0.002,-0.1782894561330412
12:03:13 17/05/24,1715958193.15311,0.0018,-0.19845862301400938
12:03:24 17/05/24,1715958204.190021,0.0018,-0.19845862301400938
12:03:35 17/05/24,1715958215.2263935,0.0014,-0.23879683215976422
12:03:46 17/05/24,1715958226.2636642,0.0015,-0.22871229545034819
12:03:57 17/05/24,1715958237.9904647,0.0016,-0.21862774835625037
12:04:09 17/05/24,1715958249.0275824,0.0017,-0.20854319087747078
12:04:20 17/05/24,1715958260.064729,0.0018,-0.19845862301400938
12:04:31 17/05/24,1715958271.1015043,0.0018,-0.19845862301400938
12:04:42 17/05/24,1715958282.1384556,0.0016,-0.21862774835625037
12:04:53 17/05/24,1715958293.1752973,0.0018,-0.19845862301400938
12:05:04 17/05/24,1715958304.2124674,0.0018,-0.19845862301400938
12:05:15 17/05/24,1715958315.2493536,0.002,-0.1782894561330412
12:05:26 17/05/24,1715958326.2862902,0.0019,-0.18837404476586622
12:05:37 17/05/24,1715958337.3231988,0.0017,-0.20854319087747078
12:05:48 17/05/24,1715958348.3598015,0.0015,-0.22871229545034819
12:05:59 17/05/24,1715958359.3960395,0.0017,-0.20854319087747078
12:06:10 17/05/24,1715958370.4313579,0.0018,-0.19845862301400938
12:06:21 17/05/24,1715958381.4683979,0.0017,-0.20854319087747078
12:06:32 17/05/24,1715958392.5053735,0.0017,-0.20854319087747078
12:06:44 17/05/24,1715958404.1630101,0.0018,-0.19845862301400938
12:06:55 17/05/24,1715958415.1998332,0.0021,-0.16820485711553446
12:07:06 17/05/24,1715958426.236655,0.0017,-0.20854319087747078
12:07:17 17/05/24,1715958437.2740204,0.0017,-0.20854319087747078
12:07:28 17/05/24,1715958448.3115358,0.0018,-0.19845862301400938
12:07:39 17/05/24,1715958459.348342,0.0017,-0.20854319087747078
12:07:50 17/05/24,1715958470.3853614,0.0019,-0.18837404476586622
12:08:01 17/05/24,1715958481.4221838,0.0014,-0.23879683215976422
12:08:12 17/05/24,1715958492.4590955,0.0018,-0.19845862301400938
12:08:23 17/05/24,1715958503.496075,0.0016,-0.21862774835625037
12:08:34 17/05/24,1715958514.533211,0.0019,-0.18837404476586622
12:08:45 17/05/24,1715958525.5704577,0.0017,-0.20854319087747078
12:08:56 17/05/24,1715958536.6076427,0.0018,-0.19845862301400938
12:09:07 17/05/24,1715958547.6451333,0.0017,-0.20854319087747078
12:09:19 17/05/24,1715958559.3046632,0.0019,-0.18837404476586622
12:09:30 17/05/24,1715958570.3414886,0.0017,-0.20854319087747078
12:09:41 17/05/24,1715958581.3785267,0.0022,-0.15812024771334585
12:09:52 17/05/24,1715958592.415548,0.0019,-0.18837404476586622
12:10:03 17/05/24,1715958603.452082,0.0017,-0.20854319087747078
12:10:14 17/05/24,1715958614.488961,0.0015,-0.22871229545034819
12:10:25 17/05/24,1715958625.5257566,0.0016,-0.21862774835625037
12:10:36 17/05/24,1715958636.5625489,0.0017,-0.20854319087747078
12:10:47 17/05/24,1715958647.6000657,0.0016,-0.21862774835625037
12:10:58 17/05/24,1715958658.6357756,0.0017,-0.20854319087747078
12:11:09 17/05/24,1715958669.672989,0.0017,-0.20854319087747078
12:11:20 17/05/24,1715958680.7098153,0.0018,-0.19845862301400938
12:11:31 17/05/24,1715958691.7464306,0.0019,-0.18837404476586622
12:11:42 17/05/24,1715958702.783369,0.0017,-0.20854319087747078
12:11:53 17/05/24,1715958713.8202124,0.0019,-0.18837404476586622
12:12:05 17/05/24,1715958725.4789238,0.0019,-0.18837404476586622
12:12:16 17/05/24,1715958736.5217261,0.0017,-0.20854319087747078
12:12:27 17/05/24,1715958747.5586648,0.0017,-0.20854319087747078
12:12:38 17/05/24,1715958758.5955935,0.0016,-0.21862774835625037
12:12:49 17/05/24,1715958769.8331444,0.0018,-0.19845862301400938
12:13:00 17/05/24,1715958780.869919,0.0015,-0.22871229545034819
12:13:11 17/05/24,1715958791.9067695,0.0018,-0.19845862301400938
12:13:22 17/05/24,1715958802.9438083,0.0017,-0.20854319087747078
12:13:33 17/05/24,1715958813.9811413,0.0015,-0.22871229545034819
12:13:45 17/05/24,1715958825.0182202,0.0015,-0.22871229545034819
12:13:56 17/05/24,1715958836.0546486,0.0018,-0.19845862301400938
12:14:07 17/05/24,1715958847.0919647,0.0017,-0.20854319087747078
12:14:18 17/05/24,1715958858.129226,0.0021,-0.16820485711553446
12:14:29 17/05/24,1715958869.1663654,0.0018,-0.19845862301400938
12:14:40 17/05/24,1715958880.2033858,0.0018,-0.19845862301400938
12:14:52 17/05/24,1715958892.0885246,0.0017,-0.20854319087747078
12:15:03 17/05/24,1715958903.124381,0.0017,-0.20854319087747078
12:15:14 17/05/24,1715958914.1610672,0.0017,-0.20854319087747078
12:15:25 17/05/24,1715958925.1981828,0.0019,-0.18837404476586622
12:15:36 17/05/24,1715958936.234538,0.0016,-0.21862774835625037
12:15:47 17/05/24,1715958947.2718735,0.0017,-0.20854319087747078
12:15:58 17/05/24,1715958958.3088603,0.0017,-0.20854319087747078
12:16:09 17/05/24,1715958969.3459826,0.0017,-0.20854319087747078
12:16:16 17/05/24,1715958976.9608548,0.1537,15.131988453634115
12:16:16 17/05/24,1715958976.9633582,0.1537,15.131988453634115
12:16:22 17/05/24,1715958982.5676274,0.1542,15.182490320379875
12:16:28 17/05/24,1715958988.1150558,0.1559,15.354198609250952
12:16:33 17/05/24,1715958993.6668198,0.1559,15.354198609250952
12:16:39 17/05/24,1715958999.1983275,0.1561,15.374399781721209
12:16:44 17/05/24,1715959004.752053,0.1571,15.475406267153401
12:16:50 17/05/24,1715959010.3013995,0.1543,15.192590724883072
12:16:55 17/05/24,1715959015.853565,0.155,15.263293847176541
12:17:01 17/05/24,1715959021.3855534,0.1538,15.142088806213902
12:17:06 17/05/24,1715959026.9339173,0.1556,15.323896928430678
12:17:12 17/05/24,1715959032.4866948,0.1536,15.121888111439008
12:17:18 17/05/24,1715959038.0350416,0.1546,15.222892000700751
12:17:23 17/05/24,1715959043.5666735,0.1551,15.273394334757192
12:17:29 17/05/24,1715959049.1155188,0.1562,15.38450038353336
12:17:34 17/05/24,1715959054.6644692,0.1559,15.354198609250952
12:17:40 17/05/24,1715959060.1965208,0.1557,15.333997478319422
12:17:45 17/05/24,1715959065.7453349,0.1559,15.354198609250952
12:17:51 17/05/24,1715959071.3019469,0.155,15.263293847176541
12:17:56 17/05/24,1715959076.8572643,0.1546,15.222892000700751
12:18:02 17/05/24,1715959082.3976781,0.1543,15.192590724883072
12:18:07 17/05/24,1715959087.9525843,0.1544,15.202691139770952
12:18:13 17/05/24,1715959093.5023897,0.1543,15.192590724883072
12:18:19 17/05/24,1715959099.057178,0.1536,15.121888111439008
12:18:24 17/05/24,1715959104.589278,0.154,15.162289542527525
12:18:30 17/05/24,1715959110.1400263,0.1556,15.323896928430678
12:18:35 17/05/24,1715959115.6941724,0.1561,15.374399781721209
12:18:41 17/05/24,1715959121.2450137,0.1559,15.354198609250952
12:18:46 17/05/24,1715959126.7767198,0.1561,15.374399781721209
12:18:52 17/05/24,1715959132.3340309,0.1567,15.435003548364346
12:18:58 17/05/24,1715959138.5015182,0.1558,15.344098038592845
12:19:04 17/05/24,1715959144.0338027,0.1554,15.30369585980724
12:19:09 17/05/24,1715959149.5868688,0.1555,15.313796388926619
12:19:15 17/05/24,1715959155.142079,0.1549,15.253193369980574
12:19:20 17/05/24,1715959160.695437,0.1555,15.313796388926619
12:19:26 17/05/24,1715959166.226857,0.1558,15.344098038592845
12:19:31 17/05/24,1715959171.7802145,0.154,15.162289542527525
12:19:37 17/05/24,1715959177.3334196,0.1545,15.212791565043512
12:19:42 17/05/24,1715959182.8923197,0.1557,15.333997478319422
12:19:48 17/05/24,1715959188.424484,0.1557,15.333997478319422
12:19:53 17/05/24,1715959193.978323,0.1555,15.313796388926619
12:19:59 17/05/24,1715959199.5322378,0.1564,15.40470161831171
12:20:05 17/05/24,1715959205.0869555,0.1556,15.323896928430678
12:20:10 17/05/24,1715959210.6181862,0.1562,15.38450038353336
12:20:16 17/05/24,1715959216.171023,0.1554,15.30369585980724
12:20:21 17/05/24,1715959221.7258036,0.1563,15.394600995730194
12:20:27 17/05/24,1715959227.2575665,0.1548,15.243092903169284
12:20:32 17/05/24,1715959232.8127048,0.1556,15.323896928430678
12:20:38 17/05/24,1715959238.3699963,0.1556,15.323896928430678
12:20:43 17/05/24,1715959243.9241576,0.155,15.263293847176541
12:20:49 17/05/24,1715959249.4556088,0.1558,15.344098038592845
12:20:55 17/05/24,1715959255.0109599,0.1539,15.152189169178374
12:21:00 17/05/24,1715959260.5678682,0.1549,15.253193369980574
12:21:06 17/05/24,1715959266.1240726,0.1556,15.323896928430678
12:21:11 17/05/24,1715959271.6558347,0.1552,15.283494832722527
12:21:17 17/05/24,1715959277.2181928,0.155,15.263293847176541
12:21:23 17/05/24,1715959283.3779936,0.155,15.263293847176541
12:21:28 17/05/24,1715959288.9375126,0.1555,15.313796388926619
12:21:34 17/05/24,1715959294.4690614,0.1559,15.354198609250952
12:21:40 17/05/24,1715959300.5554307,0.1549,15.253193369980574
12:21:46 17/05/24,1715959306.114057,0.1551,15.273394334757192
12:21:51 17/05/24,1715959311.6455522,0.1552,15.283494832722527
12:21:57 17/05/24,1715959317.202353,0.1558,15.344098038592845
12:22:02 17/05/24,1715959322.762578,0.1553,15.293595341072542
12:22:08 17/05/24,1715959328.3204076,0.1546,15.222892000700751
12:22:13 17/05/24,1715959333.8521235,0.1561,15.374399781721209
12:22:19 17/05/24,1715959339.4105034,0.1544,15.202691139770952
12:22:24 17/05/24,1715959344.9783041,0.1541,15.172389926261358
12:22:30 17/05/24,1715959350.53718,0.1547,15.23299244674268
12:22:36 17/05/24,1715959356.0689535,0.1562,15.38450038353336
12:22:41 17/05/24,1715959361.630105,0.1544,15.202691139770952
12:22:47 17/05/24,1715959367.194945,0.1562,15.38450038353336
12:22:52 17/05/24,1715959372.7542744,0.156,15.364299190293739
12:22:58 17/05/24,1715959378.2860699,0.155,15.263293847176541
12:23:03 17/05/24,1715959383.846044,0.1543,15.192590724883072
12:23:09 17/05/24,1715959389.4063566,0.1556,15.323896928430678
12:23:14 17/05/24,1715959394.9380534,0.1557,15.333997478319422
12:23:20 17/05/24,1715959400.4980526,0.1543,15.192590724883072
12:23:26 17/05/24,1715959406.0572789,0.1562,15.38450038353336
12:23:31 17/05/24,1715959411.618025,0.1554,15.30369585980724
12:23:37 17/05/24,1715959417.1497588,0.154,15.162289542527525
12:23:42 17/05/24,1715959422.7111797,0.1555,15.313796388926619
12:23:48 17/05/24,1715959428.272176,0.1558,15.344098038592845
12:23:53 17/05/24,1715959433.8381531,0.1559,15.354198609250952
12:23:59 17/05/24,1715959439.369427,0.1543,15.192590724883072
12:24:04 17/05/24,1715959444.9311419,0.1557,15.333997478319422
12:24:10 17/05/24,1715959450.4976244,0.1545,15.212791565043512
12:24:16 17/05/24,1715959456.0604367,0.1547,15.23299244674268
12:24:21 17/05/24,1715959461.5921264,0.1566,15.424902894628781
12:24:27 17/05/24,1715959467.7808313,0.1545,15.212791565043512
12:24:33 17/05/24,1715959473.544539,0.1571,15.475406267153401
12:24:39 17/05/24,1715959479.0761204,0.1543,15.192590724883072
12:24:44 17/05/24,1715959484.639279,0.1557,15.333997478319422
12:24:50 17/05/24,1715959490.2031522,0.1545,15.212791565043512
12:24:55 17/05/24,1715959495.7697892,0.1546,15.222892000700751
12:25:01 17/05/24,1715959501.3014264,0.155,15.263293847176541
12:25:06 17/05/24,1715959506.8655386,0.1531,15.071386556233705
12:25:12 17/05/24,1715959512.4363787,0.1558,15.344098038592845
12:25:18 17/05/24,1715959518.0110974,0.1556,15.323896928430678
12:25:23 17/05/24,1715959523.542744,0.1559,15.354198609250952
12:25:29 17/05/24,1715959529.1078677,0.1564,15.40470161831171
12:25:34 17/05/24,1715959534.6732864,0.1554,15.30369585980724
12:25:40 17/05/24,1715959540.2402203,0.1545,15.212791565043512
12:25:45 17/05/24,1715959545.7720578,0.1559,15.354198609250952
12:25:51 17/05/24,1715959551.3449497,0.155,15.263293847176541
12:25:56 17/05/24,1715959556.9132817,0.1562,15.38450038353336
12:26:02 17/05/24,1715959562.4516804,0.1553,15.293595341072542
12:26:08 17/05/24,1715959568.0226576,0.1541,15.172389926261358
12:26:13 17/05/24,1715959573.5932999,0.1556,15.323896928430678
12:26:19 17/05/24,1715959579.167926,0.1561,15.374399781721209
12:26:24 17/05/24,1715959584.6993902,0.1542,15.182490320379875
12:26:30 17/05/24,1715959590.9019349,0.1556,15.323896928430678
12:26:36 17/05/24,1715959596.4694557,0.1563,15.394600995730194
12:26:42 17/05/24,1715959602.0349386,0.1548,15.243092903169284
12:26:47 17/05/24,1715959607.566637,0.1554,15.30369585980724
12:26:53 17/05/24,1715959613.1326985,0.1548,15.243092903169284
12:26:58 17/05/24,1715959618.7040913,0.1555,15.313796388926619
12:27:04 17/05/24,1715959624.9037943,0.1555,15.313796388926619
12:27:10 17/05/24,1715959630.4361186,0.154,15.162289542527525
12:27:16 17/05/24,1715959636.0043714,0.1553,15.293595341072542
12:27:21 17/05/24,1715959641.5706758,0.1555,15.313796388926619
12:27:27 17/05/24,1715959647.1024241,0.1552,15.283494832722527
12:27:32 17/05/24,1715959652.6690795,0.1557,15.333997478319422
12:27:38 17/05/24,1715959658.2356505,0.1551,15.273394334757192
12:27:43 17/05/24,1715959663.8029244,0.1552,15.283494832722527
12:27:49 17/05/24,1715959669.3347611,0.1545,15.212791565043512
12:27:54 17/05/24,1715959674.9088895,0.1547,15.23299244674268
12:28:00 17/05/24,1715959680.4818797,0.1548,15.243092903169284
12:28:06 17/05/24,1715959686.050646,0.1553,15.293595341072542
12:28:11 17/05/24,1715959691.5823221,0.1548,15.243092903169284
12:28:17 17/05/24,1715959697.1521401,0.1561,15.374399781721209
12:28:22 17/05/24,1715959702.7284303,0.1548,15.243092903169284
12:28:28 17/05/24,1715959708.300212,0.1542,15.182490320379875
12:28:33 17/05/24,1715959713.8320076,0.154,15.162289542527525
12:28:39 17/05/24,1715959719.402658,0.1545,15.212791565043512
12:28:44 17/05/24,1715959724.9766378,0.1545,15.212791565043512
12:28:50 17/05/24,1715959730.7092583,0.1547,15.23299244674268
12:28:56 17/05/24,1715959736.2834477,0.1539,15.152189169178374
12:29:01 17/05/24,1715959741.8549175,0.1552,15.283494832722527
12:29:07 17/05/24,1715959747.4255502,0.1556,15.323896928430678
12:29:12 17/05/24,1715959752.9571755,0.1546,15.222892000700751
12:29:18 17/05/24,1715959758.528588,0.1546,15.222892000700751
12:29:24 17/05/24,1715959764.103339,0.1562,15.38450038353336
12:29:29 17/05/24,1715959769.6755536,0.1552,15.283494832722527
12:29:35 17/05/24,1715959775.207576,0.1553,15.293595341072542
12:29:40 17/05/24,1715959780.7871068,0.1548,15.243092903169284
12:29:46 17/05/24,1715959786.9409668,0.1542,15.182490320379875
12:29:52 17/05/24,1715959792.5104203,0.1563,15.394600995730194
12:29:58 17/05/24,1715959798.042092,0.155,15.263293847176541
12:30:03 17/05/24,1715959803.6164773,0.155,15.263293847176541
12:30:09 17/05/24,1715959809.1906435,0.1554,15.30369585980724
12:30:14 17/05/24,1715959814.7224154,0.1549,15.253193369980574
12:30:20 17/05/24,1715959820.2961817,0.1557,15.333997478319422
12:30:25 17/05/24,1715959825.8701966,0.1552,15.283494832722527
12:30:31 17/05/24,1715959831.4447048,0.1559,15.354198609250952
12:30:36 17/05/24,1715959836.97664,0.1551,15.273394334757192
12:30:42 17/05/24,1715959842.5510306,0.1561,15.374399781721209
12:30:48 17/05/24,1715959848.1310554,0.1557,15.333997478319422
12:30:53 17/05/24,1715959853.703384,0.1557,15.333997478319422
12:30:59 17/05/24,1715959859.2349668,0.1548,15.243092903169284
12:31:04 17/05/24,1715959864.8068378,0.1549,15.253193369980574
12:31:10 17/05/24,1715959870.3811295,0.1544,15.202691139770952
12:31:15 17/05/24,1715959875.963442,0.1545,15.212791565043512
12:31:21 17/05/24,1715959881.495042,0.1539,15.152189169178374
12:31:27 17/05/24,1715959887.27344,0.1547,15.23299244674268
12:31:33 17/05/24,1715959893.6510847,0.154,15.162289542527525
12:31:39 17/05/24,1715959899.1826208,0.1541,15.172389926261358
12:31:44 17/05/24,1715959904.75677,0.1553,15.293595341072542
12:31:50 17/05/24,1715959910.3332675,0.1556,15.323896928430678
12:31:55 17/05/24,1715959915.9128807,0.1542,15.182490320379875
12:32:01 17/05/24,1715959921.444668,0.1538,15.142088806213902
12:32:07 17/05/24,1715959927.0214586,0.1562,15.38450038353336
12:32:12 17/05/24,1715959932.5987885,0.156,15.364299190293739
12:32:18 17/05/24,1715959938.1788194,0.1546,15.222892000700751
12:32:23 17/05/24,1715959943.7107258,0.1556,15.323896928430678
12:32:29 17/05/24,1715959949.8217082,0.1542,15.182490320379875
12:32:35 17/05/24,1715959955.40686,0.1548,15.243092903169284
12:32:40 17/05/24,1715959960.9843166,0.1553,15.293595341072542
12:32:46 17/05/24,1715959966.5154827,0.1532,15.0814868465054
12:32:52 17/05/24,1715959972.0955815,0.1537,15.131988453634115
12:32:57 17/05/24,1715959977.675417,0.155,15.263293847176541
12:33:03 17/05/24,1715959983.2069452,0.1543,15.192590724883072
12:33:08 17/05/24,1715959988.7850568,0.1548,15.243092903169284
12:33:14 17/05/24,1715959994.3641667,0.155,15.263293847176541
12:33:19 17/05/24,1715959999.9412105,0.1549,15.253193369980574
12:33:25 17/05/24,1715960005.472661,0.1548,15.243092903169284
12:33:31 17/05/24,1715960011.056126,0.1539,15.152189169178374
12:33:36 17/05/24,1715960016.6454659,0.1543,15.192590724883072
12:33:42 17/05/24,1715960022.2278552,0.1537,15.131988453634115
12:33:47 17/05/24,1715960027.7597558,0.1542,15.182490320379875
12:33:53 17/05/24,1715960033.340456,0.1546,15.222892000700751
12:33:58 17/05/24,1715960038.9236255,0.1556,15.323896928430678
12:34:04 17/05/24,1715960044.5022633,0.1549,15.253193369980574
12:34:10 17/05/24,1715960050.0339777,0.1553,15.293595341072542
12:34:15 17/05/24,1715960055.6118956,0.1563,15.394600995730194
12:34:21 17/05/24,1715960061.190791,0.1558,15.344098038592845
12:34:26 17/05/24,1715960066.7225947,0.1554,15.30369585980724
12:34:32 17/05/24,1715960072.302513,0.1547,15.23299244674268
12:34:37 17/05/24,1715960077.8812819,0.156,15.364299190293739
12:34:43 17/05/24,1715960083.4639392,0.1549,15.253193369980574
12:34:48 17/05/24,1715960088.995479,0.1542,15.182490320379875
12:34:54 17/05/24,1715960094.5746794,0.1544,15.202691139770952
12:35:00 17/05/24,1715960100.1570065,0.1549,15.253193369980574
12:35:05 17/05/24,1715960105.743046,0.1547,15.23299244674268
12:35:11 17/05/24,1715960111.2746248,0.1565,15.414802251277905
12:35:17 17/05/24,1715960117.454706,0.1557,15.333997478319422
12:35:23 17/05/24,1715960123.0357695,0.1561,15.374399781721209
12:35:28 17/05/24,1715960128.6240454,0.1557,15.333997478319422
12:35:34 17/05/24,1715960134.3565626,0.1554,15.30369585980724
12:35:39 17/05/24,1715960139.9405084,0.1542,15.182490320379875
12:35:45 17/05/24,1715960145.5248158,0.1546,15.222892000700751
12:35:51 17/05/24,1715960151.0565546,0.1561,15.374399781721209
12:35:56 17/05/24,1715960156.6437783,0.155,15.263293847176541
12:36:02 17/05/24,1715960162.2319226,0.1555,15.313796388926619
12:36:07 17/05/24,1715960167.8180993,0.1544,15.202691139770952
12:36:13 17/05/24,1715960173.3498242,0.1545,15.212791565043512
12:36:18 17/05/24,1715960178.9311643,0.1562,15.38450038353336
12:36:24 17/05/24,1715960184.5136552,0.1558,15.344098038592845
12:36:30 17/05/24,1715960190.0964997,0.1549,15.253193369980574
12:36:35 17/05/24,1715960195.6281278,0.1546,15.222892000700751
12:36:41 17/05/24,1715960201.8529937,0.1555,15.313796388926619
12:36:47 17/05/24,1715960207.434549,0.1551,15.273394334757192
12:36:53 17/05/24,1715960213.0208247,0.1554,15.30369585980724
12:36:58 17/05/24,1715960218.5523205,0.1556,15.323896928430678
12:37:04 17/05/24,1715960224.1401465,0.1558,15.344098038592845
12:37:09 17/05/24,1715960229.7261267,0.1562,15.38450038353336
12:37:15 17/05/24,1715960235.2577963,0.1546,15.222892000700751
12:37:20 17/05/24,1715960240.844178,0.1554,15.30369585980724
12:37:26 17/05/24,1715960246.4313989,0.1555,15.313796388926619
12:37:32 17/05/24,1715960252.0155175,0.1546,15.222892000700751
